21,141453,9,0,40
67,154035,9,0,32
34,226525,11,0,40
55,153484,14,0,50
31,168312,11,0,40
43,261929,16,25236,64
33,295591,2,0,40
80,252466,11,0,24
48,138970,13,0,45
64,207321,10,0,20
43,96102,14,0,50
44,161240,9,0,40
41,229148,9,0,60
40,105794,15,14084,50
27,245661,9,0,40
50,166565,9,0,50
18,266287,10,0,25
57,141459,10,0,40
26,120238,13,0,40
76,98695,10,0,20
21,88926,10,0,10
35,177974,9,0,40
27,517000,13,0,35
34,46144,10,0,40
57,139452,9,0,16
23,111450,8,0,38
47,114754,9,0,40
25,178025,14,0,40
19,196119,9,0,35
31,158162,13,13550,50
35,239755,10,0,50
49,119182,9,0,35
59,139344,10,0,40
32,115989,7,0,60
33,219838,6,0,40
36,367020,4,0,35
48,43206,15,0,25
37,120590,9,0,45
56,183081,10,0,45
25,120041,13,0,40
67,411007,9,15831,40
21,182614,10,0,40
42,510072,9,0,40
28,247445,9,0,40
41,599629,10,0,40
49,34377,8,0,40
35,135162,10,0,50
37,185061,10,0,55
36,64875,11,0,60
28,294398,10,0,40
57,47857,10,0,50
35,244803,9,0,40
28,132686,13,0,55
51,441637,9,0,40
19,318822,10,0,40
35,407068,2,0,40
60,75726,9,0,40
37,203828,5,0,40
37,103925,10,0,40
40,191196,14,0,40
39,154641,13,0,45
33,343925,9,0,40
33,314913,7,0,53
34,153942,11,0,40
42,51795,9,0,32
33,124187,12,0,32
57,21626,10,0,40
41,363591,11,0,40
41,213154,10,0,40
46,87250,13,0,40
35,220943,9,0,40
44,266135,13,0,50
21,306779,10,0,40
38,36989,13,3908,70
41,154668,10,0,40
33,182246,9,0,40
23,243190,10,0,20
18,212370,9,0,25
25,98756,10,0,50
35,149347,9,0,70
17,214787,8,0,25
34,301591,9,0,35
31,369825,4,0,25
22,367655,10,0,40
49,116163,13,0,50
49,431245,10,0,50
43,311914,10,0,40
39,326342,7,2635,37
36,67728,13,0,50
20,91733,10,0,8
51,217647,10,0,40
22,496856,10,0,40
55,176897,10,0,40
28,175325,9,0,40
28,250679,9,0,40
33,109996,12,0,40
63,96930,12,0,40
38,229180,13,0,40
35,166416,9,0,99
46,188161,9,0,40
31,399052,5,0,42
35,54595,8,0,40
19,307496,10,0,16
17,217342,6,0,5
31,218322,10,0,30
55,49996,7,0,40
20,293091,7,0,60
44,156687,9,0,42
23,217961,10,0,40
17,244856,7,0,40
60,69251,14,0,38
43,198316,13,0,50
24,113466,13,0,40
33,123253,13,0,55
48,121124,10,0,35
60,224644,6,0,40
36,36635,10,0,25
33,400943,14,0,50
29,151382,11,0,50
19,129586,10,0,40
35,241998,13,0,45
37,26698,10,0,44
22,141297,10,0,40
25,201413,10,0,40
44,234885,9,0,40
51,310774,15,0,50
66,298834,10,0,40
26,288959,9,0,36
56,238638,4,0,40
35,25803,9,0,40
42,339346,14,0,25
59,333270,14,0,35
65,78875,10,2290,40
27,142712,14,0,40
69,370837,13,0,40
42,149823,10,0,40
28,70100,13,0,60
68,186266,9,0,8
56,357118,13,0,60
40,101795,9,0,42
22,177107,11,0,35
27,47907,13,0,40
42,192381,9,0,40
27,180758,12,0,40
58,156040,12,0,40
48,119565,9,0,40
44,157249,13,0,50
36,112271,9,0,40
39,214896,9,0,40
28,218555,10,0,40
36,185607,9,0,30
31,188096,13,0,72
46,254367,9,0,48
47,235646,14,0,40
37,98941,14,0,40
49,125892,14,0,50
43,77370,9,0,40
58,158002,10,0,40
22,138504,10,0,30
40,170525,10,0,38
52,330799,5,0,40
37,295949,9,0,40
38,393945,11,0,36
17,333100,6,1055,30
46,336984,9,0,17
43,186144,9,0,40
24,103064,13,3674,40
26,352768,9,0,40
38,165799,10,0,12
39,216552,14,0,40
29,205249,14,0,40
28,606111,16,0,60
37,172232,9,0,30
54,230919,9,0,40
42,64632,9,0,50
52,284329,10,0,45
35,272338,11,0,40
49,423222,14,0,50
22,244773,9,0,15
45,240554,13,0,40
23,200089,10,0,40
28,283227,10,0,65
34,195136,13,0,40
74,43599,9,0,20
28,69621,12,0,60
25,120238,9,0,40
52,145155,9,0,40
33,100882,14,0,40
32,192965,9,0,45
46,36228,9,0,40
37,214542,10,0,40
17,118792,7,0,9
51,178054,10,0,40
43,128354,9,0,40
69,136218,7,0,40
23,216672,13,0,30
45,263982,10,0,40
35,144608,9,0,40
33,44392,9,0,20
36,222584,9,0,40
24,179423,9,0,40
50,187465,7,0,40
32,107793,9,2174,40
54,174655,9,0,40
53,246820,16,0,50
47,148724,9,0,40
49,126446,10,0,30
36,147548,9,0,85
19,258026,9,0,16
38,107302,10,0,60
22,416356,10,0,40
19,162954,8,0,20
37,163199,10,0,40
30,70617,14,0,10
38,257250,9,0,50
18,152246,10,0,16
49,200949,6,0,38
34,346034,13,0,40
33,256062,10,0,35
46,316205,13,0,40
42,184018,9,1151,50
44,110355,13,0,40
22,229456,9,0,38
34,318982,14,0,40
42,181265,11,0,48
60,51290,4,0,40
50,34067,11,0,50
19,138153,10,0,10
39,305597,9,0,40
35,228493,10,0,48
38,364958,9,3464,40
57,366563,10,0,40
34,331126,9,0,30
35,77820,10,0,60
49,298445,15,0,60
41,168294,9,5178,40
47,341995,10,0,55
25,73839,7,0,40
32,178835,9,0,40
19,393712,9,0,20
34,154227,10,0,75
44,222504,10,0,45
47,158924,9,0,40
24,403671,9,0,60
46,191389,9,0,28
41,211731,10,0,40
62,94931,11,3411,40
27,74883,13,0,40
45,325390,9,0,40
50,158284,10,0,40
32,157747,10,0,45
32,192039,11,0,40
32,191731,10,0,40
59,148626,6,0,40
25,111058,12,0,40
24,100345,13,0,20
28,98010,10,0,40
45,259463,11,0,40
19,182355,10,0,20
22,102684,10,0,32
53,302847,9,0,35
39,183092,16,0,40
47,190139,14,0,40
65,261334,5,0,40
44,187322,13,0,40
40,382499,9,0,50
24,175586,9,0,40
41,227065,10,0,40
48,377140,3,0,35
23,162228,9,0,40
70,155141,13,0,12
48,138370,14,0,50
28,369114,9,0,40
29,185127,9,0,50
27,167737,8,0,45
24,433330,9,0,40
19,172368,7,0,20
61,197311,14,0,40
35,195744,9,0,40
28,119793,10,0,40
26,177720,12,0,45
32,169186,9,0,5
47,29819,14,0,50
32,235109,13,0,40
36,114059,13,0,45
44,187164,9,0,60
29,35032,10,0,60
33,323069,11,0,40
26,153434,9,0,24
32,156464,9,0,50
25,358975,9,0,35
55,326297,9,0,25
56,91905,9,0,4
18,191117,7,0,25
32,126132,13,15024,50
44,216907,9,0,37
26,214069,9,0,40
38,165848,13,0,44
52,286342,9,0,38
55,264834,13,0,40
41,223548,2,0,40
53,276515,13,0,40
30,178841,13,0,40
36,745768,10,0,40
23,115326,10,0,20
51,332243,13,0,45
27,95647,13,0,40
32,110331,9,0,65
32,318647,13,0,48
38,179117,12,10520,50
21,185582,10,0,43
52,131631,7,0,40
21,174503,9,0,30
39,352248,12,0,40
30,487330,10,0,30
46,251474,13,0,60
45,32896,3,0,35
39,387430,9,0,18
61,30475,4,0,40
30,154587,9,0,40
36,188834,9,0,40
69,71489,14,0,25
25,192321,12,0,80
41,116493,9,13550,44
22,324922,9,0,50
70,94692,13,0,70
33,100135,9,0,25
31,153005,13,0,40
36,186110,10,0,40
57,236944,9,0,40
28,292536,10,0,50
50,36480,6,0,45
22,50058,10,0,35
48,170142,14,0,40
49,122066,10,0,25
49,558183,11,0,40
38,149018,9,0,40
34,252529,13,0,48
41,58930,13,0,40
43,176270,13,99999,60
39,114844,15,99999,65
41,113823,13,0,40
62,252668,14,0,70
49,233059,9,0,60
33,75167,9,0,55
51,240358,10,0,20
49,134797,10,0,40
20,56322,10,0,20
31,240441,14,0,40
50,150941,9,0,44
60,193235,12,0,24
25,217006,7,0,40
27,210765,11,0,40
20,147352,9,0,40
26,159662,6,0,40
48,160220,11,0,40
30,80933,9,0,40
49,62793,9,0,40
22,146540,7,0,50
37,201531,9,0,40
57,275943,4,0,40
30,123397,9,0,40
60,139586,11,0,40
49,265295,9,0,40
63,106551,9,0,40
48,125892,13,0,40
34,93169,10,0,40
41,160837,7,0,40
64,170421,10,0,8
51,205884,10,0,40
25,187540,10,0,40
38,498785,9,0,40
51,141645,10,0,40
44,183829,13,0,38
20,112137,10,0,20
75,248833,9,2653,14
31,182246,9,0,45
33,79303,9,0,45
31,189269,9,0,40
41,297186,9,0,40
37,48063,13,0,55
38,101978,10,0,55
22,31387,13,2885,25
34,252529,13,0,48
27,129528,10,0,40
42,226020,9,0,60
43,63503,13,0,40
62,337721,9,0,8
39,487486,9,0,40
46,366089,15,15024,40
22,218886,8,0,40
22,217421,10,0,30
20,125165,10,0,25
37,181705,11,0,40
70,143833,10,0,40
36,176634,13,0,35
34,100669,13,0,40
35,282979,9,5178,50
44,146659,14,0,35
39,192702,14,0,50
18,157273,6,0,15
51,138179,9,0,40
28,50512,13,2202,50
66,22313,7,0,20
45,236040,10,0,40
35,129597,10,0,46
24,275395,9,0,50
38,187411,9,0,40
28,207513,13,7298,42
45,51664,10,0,40
37,178100,14,0,40
36,261241,9,0,50
59,202682,9,0,40
25,216583,13,0,43
20,85041,10,0,20
45,220978,9,0,50
38,104094,10,0,40
23,335067,13,0,50
25,485496,9,0,40
35,144608,9,0,40
24,119704,9,0,40
38,607848,13,0,40
25,50053,13,0,45
54,118108,9,0,40
48,307440,13,0,45
31,356689,13,0,40
80,562336,9,0,20
30,129707,10,0,40
58,113806,13,7688,30
71,217971,5,0,13
28,249541,10,0,40
48,440706,4,0,40
30,161599,9,0,40
34,101266,13,0,62
37,126675,9,0,60
43,222971,3,0,40
59,193895,9,0,40
49,34545,10,0,40
41,115849,9,0,40
55,298449,13,0,50
18,104704,9,0,40
19,25429,8,0,20
30,234824,9,0,72
27,163942,9,0,35
46,233511,13,0,48
37,329980,14,0,60
44,192381,13,0,40
42,248476,10,0,65
56,170070,9,0,40
69,140176,9,0,24
66,107112,4,0,30
29,261375,9,0,60
32,44392,12,0,40
52,180062,10,0,60
20,149478,10,0,25
33,104525,9,0,40
52,162238,13,0,38
27,215504,13,0,55
31,373432,13,7298,55
30,162623,13,0,40
46,207946,14,0,43
43,35662,16,0,70
42,94600,9,5178,40
22,276494,9,0,40
37,127918,10,0,20
31,162160,9,0,47
36,233533,10,0,60
48,483261,10,0,40
40,233130,4,0,40
57,173832,13,0,40
51,194475,10,0,40
24,144898,10,0,40
41,340682,9,0,40
41,239683,6,0,30
40,212760,9,0,40
36,193855,9,0,40
57,176897,9,0,60
19,143867,10,0,40
53,355802,10,0,30
46,254367,9,0,48
39,194404,14,7688,40
46,138370,4,0,40
42,413297,10,0,40
42,92288,14,0,40
64,272531,9,0,40
42,220776,9,0,40
45,420986,13,0,40
56,174533,13,0,45
33,44392,9,0,20
25,256263,12,0,40
39,178815,9,0,55
45,54190,14,0,50
28,210945,12,0,35
47,211123,9,0,40
32,39223,6,0,40
30,443546,11,0,35
36,248708,12,0,40
35,348771,7,0,36
41,510072,13,0,40
49,149809,1,0,40
47,122307,13,0,40
35,194960,9,0,40
41,177905,14,0,45
43,183891,9,0,40
58,151910,9,0,40
45,88265,9,0,40
41,230168,10,0,91
30,29662,12,0,25
45,114032,15,0,60
32,107218,13,0,40
28,69621,12,0,60
19,91928,10,0,35
24,283872,10,0,20
49,223342,10,0,44
19,140242,10,0,20
36,123151,7,0,60
39,209867,10,13550,45
47,316101,9,0,40
44,104973,14,0,40
69,76968,5,0,25
23,520231,10,0,45
21,307315,10,0,40
18,32059,7,0,40
36,118909,12,0,40
39,230356,13,0,40
19,27382,10,0,40
37,42044,9,0,35
25,104097,14,0,40
21,238917,3,0,40
48,20296,9,0,37
60,120067,5,0,45
53,209022,7,0,37
23,195767,9,0,40
55,377061,13,0,40
23,343019,6,0,40
28,251905,15,0,40
53,288020,13,0,40
23,197207,13,0,40
50,148953,9,0,50
29,132874,9,0,40
46,109227,10,0,70
24,456460,12,0,40
20,353195,9,0,35
48,32825,9,0,40
43,289669,14,0,40
25,288519,13,0,40
41,182370,12,0,40
45,390368,10,15024,99
27,192936,13,0,40
54,391016,13,0,40
48,209460,9,0,40
17,179715,6,0,40
26,285004,13,0,35
48,177775,9,0,40
34,191291,10,0,40
26,373553,10,0,42
34,55717,9,0,50
48,26490,13,0,20
20,56322,10,2176,25
49,232664,13,0,40
33,198003,10,7298,50
52,110977,16,0,40
50,274528,10,0,40
45,145290,9,0,40
55,109015,10,0,38
39,128392,9,0,40
27,328981,9,0,40
30,541343,6,0,40
46,276934,13,0,70
31,121055,9,0,70
61,101500,11,0,40
49,139268,9,7298,40
36,185607,9,0,30
22,143062,9,0,40
32,49325,4,0,40
34,194740,10,0,40
44,210527,10,0,40
33,229716,9,0,38
55,294395,11,6849,40
46,35136,6,0,40
48,362883,9,0,60
34,102858,9,0,40
23,82393,5,0,20
49,181363,14,0,45
26,167350,9,0,30
55,276229,10,0,40
46,214955,12,0,40
38,412296,9,0,28
46,28334,9,0,40
28,469864,13,0,40
50,194231,14,0,40
49,281647,13,0,45
58,193568,7,0,40
40,33068,9,0,50
28,66434,6,0,15
47,76034,10,0,57
27,221366,10,3103,50
40,336707,11,0,60
42,257328,9,0,40
56,357118,14,0,40
40,244172,9,0,40
18,128538,10,0,6
40,138975,9,0,56
31,397467,9,0,40
54,57101,9,0,35
19,185619,10,0,20
34,221396,10,0,40
35,287658,12,0,30
19,63434,8,0,30
27,131310,9,0,40
55,135439,13,0,48
77,154205,9,0,10
40,239708,7,0,55
31,264936,10,0,40
20,212582,10,0,16
22,237498,9,0,40
36,132879,2,0,40
52,329733,10,0,40
53,99064,5,0,40
50,363405,13,0,50
29,154017,9,0,10
48,212954,10,0,60
27,322208,10,0,40
22,33087,9,0,45
18,80564,9,0,60
41,184846,10,0,40
35,200117,13,0,50
35,84787,13,0,40
22,113062,13,0,40
32,42900,15,15024,50
49,315998,13,0,50
57,29375,9,0,35
46,332355,10,0,40
47,21906,14,0,25
22,354351,10,0,40
46,202560,9,0,40
20,178517,10,0,40
28,96337,10,0,40
38,275338,13,1151,40
39,105813,9,0,40
45,118889,11,0,40
40,237293,15,15024,40
39,111499,12,0,20
36,210452,13,0,45
53,167170,9,0,40
60,55621,12,0,40
49,240841,4,0,35
41,263339,9,0,40
18,189041,9,0,40
28,187397,9,0,48
58,141807,3,0,40
40,166893,13,0,40
33,155343,10,0,72
24,193416,10,0,40
39,191841,12,0,30
49,118701,9,0,40
30,220939,11,0,40
31,231826,9,0,52
18,95917,9,0,25
42,145175,10,0,40
38,107909,13,0,40
42,318947,9,0,40
32,261059,10,0,50
52,198863,15,0,60
35,317153,9,0,40
30,168387,13,0,40
38,279315,9,0,40
38,342635,13,0,70
39,318918,13,0,40
27,157612,13,0,55
33,55291,14,0,40
17,293440,7,0,15
31,381153,10,0,60
23,42706,10,0,45
28,146949,9,0,40
19,517036,9,0,40
60,399387,4,0,15
63,106648,9,0,25
57,109638,10,0,45
42,191149,14,0,40
33,173005,13,0,45
36,176101,10,2174,60
57,365683,9,0,40
33,91811,9,0,40
27,172009,13,0,40
43,82488,13,0,40
31,125457,9,0,45
26,240842,9,0,40
36,210452,13,0,45
30,303867,9,0,44
36,288049,9,0,45
67,195066,9,0,50
20,200450,4,0,52
72,113044,9,0,30
25,120535,9,0,40
34,97355,10,0,60
32,328199,11,0,40
43,175669,10,0,40
58,169982,10,0,40
33,182423,9,0,40
59,107287,6,0,50
20,189203,12,0,20
56,250873,7,0,45
28,119793,9,0,60
36,66173,12,0,15
27,84977,9,0,40
18,40829,7,0,25
30,224377,9,0,40
35,220098,9,0,40
23,190709,12,0,52
28,247819,11,0,5
42,152676,9,0,40
48,278530,9,0,40
39,326342,7,2635,37
42,213019,14,0,40
24,195808,9,0,40
18,236272,9,0,35
31,340880,15,0,60
64,166715,10,0,20
44,404599,9,0,40
44,306440,9,0,40
45,135776,14,0,30
33,187560,11,0,36
56,131608,10,0,40
45,221780,10,0,30
21,255685,10,0,40
35,112264,9,0,50
55,238216,9,0,40
47,264244,9,0,40
21,197747,10,0,24
47,111994,9,0,34
42,236110,3,0,40
38,329980,9,0,40
48,265477,12,0,40
55,35723,14,0,60
40,137225,14,0,40
34,196164,9,0,35
36,133569,2,0,40
55,306164,9,0,40
53,479621,11,0,40
34,248584,9,0,55
22,340543,9,0,40
52,302847,7,0,40
42,236110,3,0,40
58,136951,13,0,40
60,232242,9,0,40
45,120131,10,0,40
26,266639,13,0,40
30,151989,11,0,40
52,378045,9,0,45
32,268147,11,0,60
61,248448,4,0,40
50,220019,14,0,40
31,344200,9,0,40
43,341358,11,0,40
18,217743,7,0,40
19,57067,9,0,45
25,27678,10,0,60
17,57723,7,0,30
45,20534,10,0,84
20,178517,10,0,40
36,269042,9,0,40
59,357943,13,0,40
33,101562,14,0,40
37,154210,10,0,40
38,22245,11,0,40
39,272166,13,0,30
31,120460,10,0,50
29,100405,6,0,40
44,101950,15,0,40
48,115971,9,0,50
39,120985,9,0,40
48,47686,7,0,40
18,260801,9,0,20
34,141118,14,0,60
31,153078,12,0,50
19,358631,9,0,25
36,187167,9,0,30
44,165108,14,0,40
36,36397,13,0,55
18,379768,9,0,40
29,36601,13,0,50
37,162424,9,0,45
35,167735,7,6849,40
22,615367,13,0,60
25,109390,9,0,70
26,106705,9,0,28
26,262617,9,0,48
40,170649,10,0,8
37,135436,13,0,60
31,220066,13,14344,50
47,175958,15,0,45
33,278514,9,0,42
39,122353,13,0,45
60,191446,9,99999,40
43,421837,10,7298,50
26,50103,10,0,40
19,244115,9,0,30
37,204277,9,0,48
33,709798,13,0,60
33,96480,14,0,40
23,107882,13,0,40
45,311671,11,3908,40
27,212041,9,0,50
37,127772,13,0,40
37,191364,12,0,40
42,101593,13,0,42
41,318046,10,0,48
78,33186,4,0,60
29,264961,9,0,45
45,364563,9,0,40
33,236396,13,0,55
31,259425,9,0,40
51,78631,10,0,60
55,146477,10,0,45
42,85995,9,0,50
43,184846,9,0,60
60,297261,10,0,15
23,190483,13,0,20
60,202473,11,0,40
39,363630,9,7688,52
20,173851,10,0,40
66,222810,10,7896,40
27,29174,13,0,40
54,327769,10,0,40
23,238087,10,0,30
21,207923,10,0,15
32,388672,10,0,16
24,138504,9,0,37
35,241998,13,0,45
36,74791,13,0,60
33,100154,6,0,40
54,175083,9,0,20
66,263637,6,0,40
36,531055,9,0,48
20,124751,10,0,24
27,137063,13,0,50
40,153372,10,0,50
50,196975,9,0,40
44,102238,9,0,40
30,212237,13,0,45
39,155961,9,0,38
36,95654,13,0,50
53,199720,16,15024,60
60,121319,4,3137,40
54,257765,4,0,40
40,290660,12,8614,50
42,242564,4,0,40
50,24013,10,0,84
42,101709,11,2885,40
61,51385,13,0,50
67,126849,6,0,20
33,80058,9,0,40
33,194901,11,0,42
42,378384,15,0,60
75,164849,5,1409,5
24,117109,13,0,27
19,278870,10,0,16
32,279231,11,0,40
17,266072,6,0,20
34,349148,10,0,40
33,123157,9,0,38
45,304973,9,0,78
53,105478,13,0,40
54,125417,4,0,40
75,165968,11,0,30
23,80680,10,0,16
75,260543,6,0,1
19,249787,9,0,40
30,127651,9,0,48
44,155930,14,7688,55
27,197380,12,0,40
23,120910,9,0,35
27,295799,10,0,40
40,75363,10,0,40
57,208311,13,0,80
21,143995,10,0,20
29,261375,9,0,60
34,236318,9,0,40
59,98350,9,0,40
25,44861,9,0,40
35,107991,7,0,45
63,404547,9,0,30
90,282095,10,0,40
46,149640,4,0,45
31,199883,8,0,40
42,59474,9,0,40
18,198614,7,0,8
36,172538,9,0,52
59,303176,10,0,40
36,376455,11,0,38
60,123992,10,0,45
26,158734,14,0,30
51,196501,13,14084,50
23,268145,13,0,45
39,163204,9,0,40
20,214387,9,0,40
23,320294,9,0,40
22,500720,9,0,40
32,42900,15,15024,50
30,241583,10,0,40
19,53220,9,0,40
50,158294,15,99999,80
33,188246,13,0,65
36,201117,13,0,50
63,80572,13,0,40
52,113094,13,0,40
36,280169,10,3456,8
35,335704,12,0,60
22,110946,10,0,40
47,427055,10,0,45
47,268022,9,0,55
35,215323,11,0,35
46,209057,14,0,50
24,47791,9,0,32
37,205339,9,0,49
42,236110,3,0,40
37,243409,9,0,50
22,246386,9,0,40
23,197387,9,0,37
51,20795,10,0,40
24,194604,13,0,15
25,263773,10,0,40
28,72443,10,0,60
26,245628,7,0,20
78,105586,3,0,36
35,180988,10,0,39
56,110238,13,0,40
64,113929,9,0,35
56,102106,9,0,40
38,130813,9,0,40
23,162551,13,0,20
36,111128,9,0,40
19,243373,8,1055,40
25,60485,10,0,30
22,174626,4,0,40
47,341762,9,0,40
53,276868,14,0,40
48,194772,12,0,40
46,206889,13,0,25
46,169324,9,0,45
33,153151,9,4416,40
19,106306,10,0,40
36,282602,11,0,40
53,121441,10,0,55
19,218471,9,0,30
30,267161,10,0,45
24,123160,14,0,10
51,202752,9,0,40
25,131178,9,0,23
40,168071,11,3325,40
36,288049,9,0,45
50,339954,11,0,40
77,154205,9,0,10
32,286101,9,0,37
35,172186,10,0,40
24,99970,13,0,40
18,344742,6,0,40
53,123429,10,0,60
55,120920,14,0,35
62,198686,9,0,40
38,312528,13,0,37
22,136873,10,0,40
33,361497,9,0,70
26,151626,9,0,40
32,173351,9,0,48
54,329266,9,0,44
55,256335,13,0,40
46,181413,12,0,40
32,242150,9,0,38
48,325372,2,0,40
43,69758,12,0,40
48,218835,14,0,50
56,24127,11,0,54
17,33138,8,0,40
69,179813,6,0,10
36,136028,5,0,30
56,199713,5,0,40
46,585361,5,0,40
20,182200,9,0,30
40,174373,13,0,50
25,203570,9,0,40
44,84535,10,0,48
32,256362,9,0,40
35,188888,13,0,40
56,159770,9,0,40
20,157332,10,0,25
26,98155,9,0,40
29,145011,10,0,40
77,71676,10,0,1
21,145651,10,0,12
75,165968,11,0,30
23,115326,10,0,20
21,56582,10,0,10
58,193434,9,0,20
52,90189,4,0,16
36,192443,10,13550,40
19,109005,10,0,40
25,231638,9,0,40
53,29557,10,0,40
33,202642,13,0,40
48,272778,10,0,32
41,253770,10,7298,40
37,348960,13,0,36
44,162028,10,0,6
18,317425,7,0,7
42,210525,14,0,40
34,230246,13,0,42
33,191385,13,0,40
23,434894,9,0,40
21,89154,7,0,42
40,160369,14,0,45
40,45054,10,0,40
57,327901,6,0,40
40,76625,9,0,40
41,222142,9,0,40
18,80616,6,0,27
33,263561,10,0,60
30,164190,15,0,40
26,205036,9,0,42
42,141459,9,0,40
42,328581,14,0,55
45,236040,10,0,40
22,148187,7,0,40
29,124953,13,0,50
30,93884,13,0,45
49,213354,14,0,70
30,432565,11,0,40
19,272800,8,0,25
71,200418,3,0,40
44,177240,15,10520,40
34,188736,9,0,20
23,278155,13,0,40
39,111129,9,0,40
26,485117,12,0,40
57,175942,10,0,50
32,70985,9,4064,40
34,234960,13,0,48
43,116632,10,0,45
71,238479,6,0,8
30,27153,9,0,50
50,27484,9,0,50
29,197565,11,0,35
31,49325,9,0,40
40,87771,9,0,45
43,242804,9,0,40
23,227943,12,0,30
36,137527,13,0,50
50,152810,10,0,70
51,337195,10,0,50
37,185567,9,0,40
27,202239,9,0,40
18,120544,5,0,15
21,123727,10,0,28
41,227065,10,0,40
41,424478,10,0,45
44,129100,7,0,60
52,95704,5,0,40
43,96483,9,0,40
19,96483,9,0,40
25,169124,13,0,40
56,238638,4,0,40
42,160369,9,0,40
21,149704,9,1055,40
35,148903,9,0,16
33,202051,14,0,50
33,40681,10,3674,16
56,222182,9,0,45
28,124680,13,6849,60
34,111567,9,0,40
19,258026,9,0,16
35,340110,13,0,70
39,186191,14,0,50
24,69640,10,0,40
25,124590,9,0,40
19,141418,10,0,15
38,115634,10,0,40
23,114357,10,0,40
37,219546,11,4386,44
35,257250,9,0,40
56,392160,9,0,25
40,321758,9,0,40
46,163352,9,0,36
43,220589,9,0,40
19,177945,10,0,25
25,339956,10,0,40
39,269455,9,0,45
48,120724,8,0,50
29,204984,9,0,50
40,179580,9,0,40
32,53042,9,0,40
88,187097,15,0,40
49,276247,10,0,40
53,127671,4,0,40
40,306225,9,0,40
25,247006,12,0,45
38,186325,10,0,38
21,143062,9,0,40
35,54317,9,0,50
57,192869,9,0,72
44,125461,13,0,40
33,126950,9,0,60
31,91666,9,0,50
31,416415,9,0,45
37,80638,13,0,30
50,95469,9,7298,45
51,338620,14,15024,60
39,165106,13,0,50
27,142621,13,4101,40
37,34378,2,0,40
32,252257,12,0,45
36,131459,4,0,40
51,102904,9,0,43
53,188644,3,0,40
38,239755,7,0,40
29,96718,9,0,37
50,72351,13,0,45
54,377701,9,0,32
54,286342,14,0,32
55,67433,9,0,60
19,43887,9,0,10
45,169092,9,0,55
28,175431,5,0,40
33,202051,14,0,50
31,84154,10,0,38
65,225580,9,0,20
58,110517,16,4064,40
30,173350,11,0,40
56,435022,10,0,50
31,112062,13,0,40
46,58683,13,15024,55
52,84451,11,0,32
24,174907,9,0,30
34,204991,10,0,44
30,113364,13,0,18
42,247695,9,0,45
50,154728,10,0,40
38,186325,10,0,38
52,129177,9,0,40
35,139086,9,0,40
26,108542,9,0,35
39,315291,9,0,40
36,162302,10,0,35
21,221661,9,0,35
38,103456,13,0,40
53,192982,14,0,38
35,318891,12,0,40
31,77634,11,0,42
42,90693,13,0,70
45,341762,14,0,65
22,315974,10,0,40
32,255885,13,0,43
53,139127,9,0,40
19,117444,9,0,40
44,133060,10,0,60
20,400443,9,0,20
63,126540,10,0,5
36,246449,10,0,60
29,160512,9,0,40
53,302868,13,0,50
67,160456,7,0,40
26,150553,13,0,50
22,113062,13,0,40
33,168387,7,0,40
28,42881,6,0,40
47,172034,9,0,75
18,279288,6,0,30
37,78928,5,3137,40
24,223367,7,0,40
36,228157,10,0,40
48,336540,9,0,40
38,270985,10,0,50
57,195835,10,0,40
34,532379,10,0,40
43,178866,9,0,25
25,211497,10,0,40
72,177769,6,0,15
39,198097,13,0,50
49,31478,4,0,99
36,182074,9,0,40
34,167832,6,0,40
34,31391,9,0,53
29,33315,12,0,40
38,239045,16,0,50
30,209317,9,0,50
28,472580,10,0,40
25,226891,11,0,40
23,197918,10,0,40
39,366757,9,0,35
44,197558,15,0,70
31,259120,10,0,10
42,152568,9,0,40
23,50953,10,0,40
19,128363,10,0,30
31,243165,13,0,40
37,204501,13,0,20
37,187748,10,0,40
59,135647,7,0,60
36,143486,9,7298,50
20,745817,10,0,15
29,173652,10,0,40
28,253814,9,0,35
50,212685,9,0,40
30,393965,12,0,25
38,304651,9,0,45
29,107458,13,0,50
38,175732,9,0,15
30,275232,12,0,36
51,56915,9,0,40
21,494638,12,0,15
30,58798,4,0,44
37,128054,10,0,40
20,122346,9,0,40
62,181063,6,0,30
39,99270,9,0,40
55,126117,9,0,40
51,673764,11,0,50
46,145290,10,0,40
41,172828,5,0,55
28,112403,9,2354,40
44,215304,13,0,45
32,168443,14,0,40
36,98037,11,0,40
39,297449,13,0,40
24,270517,9,0,40
40,146659,9,0,60
51,120914,6,0,40
19,475028,9,0,20
35,25803,9,0,40
27,191177,10,0,40
62,273454,4,0,40
36,274809,9,0,50
32,227160,10,0,40
30,45796,10,0,40
38,289430,9,0,56
22,123727,10,0,21
27,207948,10,0,40
20,381357,5,0,28
70,336007,3,0,20
28,388112,2,0,77
21,142766,10,0,10
39,86551,9,0,40
42,108506,9,0,60
69,76968,5,0,25
24,289909,10,0,40
18,163787,10,0,15
34,81223,9,0,48
25,135568,9,0,40
20,197752,10,0,40
28,188928,9,0,40
30,30290,9,0,40
43,214541,9,0,35
30,203488,10,0,40
48,377757,6,0,70
23,315065,10,0,35
18,120691,10,0,35
41,117721,10,0,65
32,504951,12,0,50
21,99199,10,0,10
40,73025,9,0,30
24,122348,13,0,40
19,57067,9,0,45
22,349368,9,0,40
36,89040,7,0,47
52,104280,10,0,50
