110000,31,77595,78322,66068,61486,60695,58147,3700,2212,2100,2200,2200,1910
150000,24,1473,1473,3323,5953,2559,4509,1473,3323,5970,2571,4515,4019
60000,23,9491,9094,43457,34481,28695,26040,0,43460,1700,1100,1000,1000
60000,34,40511,44019,45020,45785,44750,45578,4200,2000,1800,0,1700,3600
30000,26,30814,29551,24034,21155,18413,0,0,1500,1150,900,0,0
390000,45,60082,58694,61735,63337,59693,62776,5000,5000,5000,4000,4000,4000
140000,31,41314,42377,43923,43051,44109,43253,1732,2278,3000,1892,0,1572
50000,45,10723,9872,658,1473,1473,1473,1000,658,1000,1473,1473,540
50000,27,46465,47776,47626,45227,29436,10363,2367,1606,1198,1196,343,154
140000,36,132629,135901,138858,97585,95447,91717,5406,5700,3600,13500,3466,3333
200000,31,6024,2180,2750,0,1060,2000,2180,2750,0,1060,2000,1060
60000,33,56038,54660,49907,44057,27510,28086,1911,1879,1500,1000,1019,1500
150000,33,9516,9998,8336,6462,5872,1242,1100,1074,1000,1000,1000,0
210000,30,390,390,390,390,980,590,390,390,390,980,0,1288
150000,28,62122,46576,43583,45569,46533,47653,2000,2500,3000,2000,2000,3000
20000,29,10512,12044,11562,11080,11700,12357,2000,0,0,800,1000,500
50000,25,43870,42891,43582,44561,45592,46495,0,1700,2000,1900,1800,0
50000,25,18734,19340,10000,0,0,0,1340,1000,0,0,0,0
160000,26,0,0,0,0,0,0,0,0,0,0,0,0
170000,34,172095,160914,103021,99219,99179,99902,6317,3632,3494,3620,3800,4000
180000,42,326,326,326,326,652,326,326,326,326,652,0,326
50000,51,26660,26909,27485,27477,27651,27853,1763,1729,1111,1137,1188,997
280000,30,3310,-6,4759,996,0,1199,0,4765,996,0,1199,909
50000,55,23498,22625,20197,19528,19520,17420,1336,1348,1257,639,622,638
170000,24,19103,14434,160153,160823,128646,124547,3000,157541,8020,5260,5000,6000
50000,44,1473,390,390,390,390,0,390,390,390,390,0,780
20000,45,19473,19868,16749,17538,13840,7370,1896,1417,1206,284,147,4937
400000,29,5074,4097,7716,12538,17305,22499,1097,3716,5000,5000,5668,7000
170000,30,740,740,740,740,740,740,740,740,740,740,740,740
70000,50,41087,42109,43135,43924,44700,45634,2000,2000,1800,1800,1800,1700
20000,23,6321,4813,595,18628,19324,19208,6000,597,21722,1000,697,860
60000,28,34580,15924,18124,28644,18656,15952,1300,2500,1000,1688,1000,1000
10000,22,6488,7502,8519,9376,9562,9762,1282,1299,1156,342,354,793
50000,24,11772,13014,11199,12693,10764,10031,1469,1600,2000,0,350,509
210000,42,197204,201218,205477,209754,212737,209083,8800,9000,9200,8000,8000,9000
90000,26,23812,15616,11988,32658,30885,26639,0,1525,35011,3000,0,2000
10000,40,8286,9395,10000,10000,0,0,1400,1000,0,0,0,0
80000,25,6269,7212,7246,8073,8349,8420,1200,300,1100,700,500,0
240000,29,92076,84598,90102,90198,89822,95856,5006,9002,7000,5049,21862,5529
210000,42,0,0,0,0,0,0,0,0,0,0,0,0
260000,30,235961,222409,215056,212791,177159,143920,7988,7979,6807,5247,5240,5000
130000,34,69388,70650,71933,70117,72014,73759,3000,3000,0,3000,3000,3111
60000,26,57171,58656,53271,54331,55513,56898,2464,1932,1944,2057,2351,1963
20000,38,18596,19245,19744,14999,15121,19283,1342,1231,524,741,5000,1000
370000,68,8207,11054,15840,20542,25255,30034,3000,5000,5000,5000,5000,5000
80000,38,197,2348,1260,0,0,16640,4568,352,0,0,16640,0
50000,25,2058,287,3423,0,3198,0,287,3423,0,3198,0,0
90000,24,17524,22184,23270,27372,31905,34954,5000,5000,5000,5000,3600,2000
80000,33,75593,71643,49481,38427,34683,159,2503,1508,1500,1600,279,0
120000,30,100802,104378,106651,108362,96168,99399,5200,5500,5000,5000,5000,5000
410000,35,11193,1831,13745,6033,8326,8926,1831,13745,121,8326,8926,26392
140000,37,2081,991,1982,991,1091,1420,0,1982,0,1091,1420,7351
50000,25,42684,40407,31811,13898,0,0,2000,1814,1000,0,0,0
20000,43,20251,19637,19539,20080,18855,20130,0,2000,841,696,1600,0
260000,35,131211,132175,133289,134642,137065,108328,4001,4215,4101,4000,3300,3300
320000,33,325445,202853,57051,161651,182265,0,10000,15000,105000,55000,0,0
270000,33,9711,9363,13951,8938,15280,18002,9391,13999,8964,15325,18028,211
280000,28,7370,3395,1860,2368,3343,5110,3420,1865,2375,3353,5124,9028
370000,47,1859,2232,4556,4333,2504,3431,2243,4578,4354,2516,3438,37467
70000,25,66738,68601,65615,66429,67858,69723,3005,3000,2500,2500,3000,1400
70000,34,58053,53334,54448,55700,51511,52652,2000,1999,2181,1900,2000,2142
50000,54,46137,46975,47500,47921,17125,16686,2000,2045,1466,600,604,608
360000,51,3551,3348,2504,1878,1252,626,0,0,0,0,0,626
230000,30,9636,10152,1817,-828,6153,12663,1222,1837,0,7863,12675,2959
260000,38,256359,208852,192782,189886,196398,194568,10027,10107,20000,10000,10000,10000
80000,24,3278,4000,0,0,0,0,1000,0,0,0,0,0
110000,24,1362,1352,1867,36986,40053,41196,1352,1867,36986,5000,3000,23000
250000,38,532,1106,771,625,1099,326,1106,771,625,1099,326,326
20000,57,20442,20141,19888,20318,20364,20134,1200,1300,1000,1000,1000,1000
80000,35,14376,15689,16393,16724,17086,17431,1435,1139,470,500,490,544
120000,26,109110,105891,113662,110349,112036,114584,0,11000,0,5000,4332,9404
50000,48,10929,13262,14273,14555,14860,15155,2526,1237,519,538,541,560
50000,50,36750,0,0,0,0,0,5000,0,0,0,0,0
50000,54,75804,76799,78692,79543,19738,19759,2785,3068,2309,694,716,808
380000,40,95972,123558,114785,161444,163071,160076,30027,0,50005,20042,20000,20000
20000,53,17474,18396,17826,18547,19118,18679,1500,0,1300,1170,0,1600
140000,54,-150,-150,-150,-150,-150,-150,0,0,0,0,0,0
290000,36,154336,125684,111298,82204,82792,83832,3600,3010,3000,2500,3000,2500
50000,30,-264,264,264,7300,0,0,528,0,7300,0,0,0
260000,30,-7,-7,-7,1544,-43,-43,0,0,1551,0,0,0
150000,58,1657,2277,4049,1665,559,0,2277,4066,1665,559,0,663
70000,28,12018,39270,603,2288,1380,2028,39270,603,2288,1380,2028,390
240000,41,10839,16665,13039,9439,11378,13046,10000,3500,0,5000,5000,5000
220000,34,14588,6689,4664,9530,118206,112206,5021,4674,9530,120000,0,0
480000,34,489305,479927,471639,375196,285319,209218,18231,20010,13013,11209,9010,162510
130000,26,1094,1271,1205,1798,299,1280,1293,1205,1798,299,1280,3368
130000,32,126080,129104,130745,127344,127809,119976,7000,8000,5000,4500,4500,5000
70000,25,0,0,0,398,248,3408,0,0,398,0,3408,1067
200000,28,2443,2443,2443,2443,2443,2443,0,0,0,0,0,0
70000,35,51143,53185,55030,56530,55027,58461,3500,3300,3000,0,4500,2500
260000,28,207593,205105,209805,203532,199611,94363,7011,11932,4709,6087,0,1600
50000,37,50239,49642,48381,44113,8522,17948,1799,2060,1014,170,17948,188
50000,54,1583,2134,0,2025,0,1924,2134,0,2025,0,1924,0
230000,45,0,0,0,0,0,136,0,0,0,0,136,1233
50000,51,25436,27445,28585,29736,21356,23403,2445,1585,1736,2356,2403,2414
260000,40,2500,0,0,0,0,0,0,0,0,0,0,0
200000,46,0,0,0,0,0,0,0,0,0,0,0,600
50000,22,38340,41362,34656,35004,35514,2582,3700,0,1200,710,52,1000
140000,33,27234,20191,26276,26847,21713,22143,1389,12000,915,788,791,821
90000,29,51864,53135,53759,56397,87349,55700,2098,1680,20000,5000,4833,2000
190000,45,181814,172493,166982,155621,142439,133742,7035,6000,6000,10000,5000,5000
170000,39,161105,145908,119161,120662,127815,125098,0,6000,5000,9000,0,6000
200000,29,295,1130,12791,40341,9238,1017,1130,12791,28000,1000,2000,74179
50000,43,15214,14673,17621,17839,17257,17826,0,3200,800,0,1000,3800
60000,30,57041,58268,59568,61298,29587,27267,2148,2303,2669,1032,1000,1300
130000,25,128976,131763,128300,89007,90126,98665,7100,6000,4200,3500,10000,0
270000,32,24089,51408,27067,40359,51264,34874,52398,27787,40569,53500,35051,120391
30000,37,8229,11076,11787,11301,11677,11766,3000,1188,0,564,426,429
70000,27,61401,62712,63586,64440,65761,67128,2900,2500,2500,2500,2600,1000
300000,36,28292,28686,29052,16662,9187,3617,1583,1364,1042,402,3631,7796
260000,36,17631,13184,1700,5190,8455,1462,13184,1700,5190,8455,1462,3641
60000,29,11976,13462,15231,16966,17878,19085,2000,2000,2000,1500,1500,1500
70000,31,3588,3204,2330,1499,1327,671,1505,1005,1002,503,502,0
220000,45,157122,153320,156996,158717,162122,165399,0,7600,5700,6000,6000,12300
180000,26,42086,96998,133743,135900,159631,160881,90402,100028,20000,26000,7000,6654
330000,29,311577,319838,303679,271773,198604,149923,13110,10691,10373,7901,5328,5061
210000,38,142,307,307,614,307,307,307,307,307,614,307,307
120000,38,118016,117738,120127,119719,118042,120682,5720,5820,5670,4250,4450,4470
290000,26,18125,20807,99860,100000,3015,23473,3000,80000,3000,3015,23473,1148
20000,27,1200,0,0,0,0,0,0,0,0,0,0,0
310000,41,3640,1094,9445,5202,14589,11673,0,9453,5206,14589,0,16563
260000,30,-7,-7,-7,1544,-43,-43,0,0,1551,0,0,0
150000,30,65591,0,0,0,0,0,0,0,0,0,0,0
100000,24,10618,13233,13427,13609,14683,15001,2800,700,700,1300,700,700
200000,44,4735,3668,21602,3760,2925,16751,3679,21666,4971,2933,16759,5010
200000,35,87750,89618,91499,93317,96110,98906,3000,3000,3000,4000,4000,5000
330000,37,18807,15865,34284,2780,20247,1806,2087,10054,2840,21101,1814,1861
360000,34,3187,3758,-1360,113091,114251,117922,1025,1361,116380,4001,5001,4001
100000,35,23704,21774,21818,1261,1261,1261,0,2000,1261,1261,1261,1651
200000,33,48950,47766,42798,42142,37580,4831,2374,2355,1550,1000,500,461
30000,51,26551,25855,25146,26549,25849,25285,0,0,2113,0,0,2191
210000,31,161159,165071,173443,179686,197458,138218,8000,13000,10000,20000,7000,7000
50000,43,44344,45363,44326,44901,45844,48385,2021,0,1596,1655,3684,0
240000,41,129776,126395,129371,132218,136003,139798,5000,5000,5000,6000,6000,5098
200000,26,0,0,0,0,0,0,0,0,0,0,0,0
120000,32,45117,45607,46247,45974,45854,45191,3000,3000,2000,2000,1500,1500
90000,35,30646,29919,29045,28025,26758,26012,1500,1509,1400,1000,1100,1000
20000,26,18626,20296,18902,38250,19709,19774,2000,1308,683,1472,714,357
400000,38,3456,49709,8834,57959,49590,22972,50263,8834,50000,0,8695,0
130000,27,58811,44572,10348,104698,88251,90189,1500,2753,110094,3002,3200,3100
30000,26,-201,349,-199,0,199,199,550,0,199,199,0,3915
180000,24,169263,174532,176686,165491,169222,173246,8000,6700,6000,6400,7000,7000
50000,26,1389,722,179,10100,13285,5489,722,179,10100,13285,5489,0
60000,42,1570,21835,20680,390,390,14290,20680,0,0,390,14290,2892
360000,29,0,0,0,0,0,0,0,0,0,0,0,0
180000,31,83020,84654,82852,81162,79958,178148,3500,0,0,0,100000,0
360000,39,0,0,0,0,0,0,0,0,0,0,0,0
110000,25,4382,1972,1426,5660,5660,0,5,1426,5660,0,0,0
90000,34,49530,18717,3053,3537,46816,47398,1449,1213,1087,47698,1740,1888
30000,43,14697,17332,16770,18483,17888,19097,3200,0,2300,0,1500,0
30000,33,27126,29970,29192,31103,31771,30404,3600,0,2700,1300,0,1300
250000,54,390,1090,390,2855,390,2950,1090,390,2855,0,2950,0
120000,28,120942,118576,118240,116142,115087,117647,4585,5923,4533,4200,4433,4241
50000,24,12744,12243,16215,20490,19990,0,0,4200,4700,0,0,3390
150000,29,0,231,0,0,0,0,231,0,0,0,0,685
380000,32,387851,349973,689643,334456,329981,292421,13070,13000,26000,20095,11000,11000
500000,48,1900,5441,0,1535,1100,800,5441,0,1535,1100,800,1297
50000,42,41077,42072,43414,44126,45004,46100,1681,2023,1735,1613,1823,2053
110000,46,2359,2410,2151,2161,1719,107591,2410,2151,2161,1719,107591,5000
10000,26,7606,7030,8454,9454,5784,0,2000,2000,1000,0,0,0
90000,32,23730,24693,6470,9882,28283,27893,2000,5000,5000,25000,22000,5000
30000,36,3024,3462,390,240,2150,780,3462,0,240,2300,780,0
160000,32,2812,3826,4751,6604,8604,7072,1222,1147,2000,2000,0,766
60000,33,58203,36367,20934,20694,20175,19421,1506,1298,1000,721,811,599
280000,41,939,8188,36670,0,1455,3023,8188,30000,0,1455,3023,24668
190000,35,980,68738,105265,126905,150953,153223,68738,50000,26905,30000,7000,10000
450000,51,144396,150396,396,396,396,546,6396,396,396,396,546,396
160000,59,86249,85764,83764,75088,69753,66574,5000,4214,4014,2500,3000,3000
80000,25,67751,68484,54926,55241,56560,57881,2500,3000,2000,2000,2000,3000
150000,37,45000,44386,46505,49103,51698,52549,3000,2500,3000,3000,1546,2000
360000,56,750,1224,3206,291,951,2941,1236,3537,291,951,2941,291
140000,50,95310,97902,100214,102496,108405,106649,4000,3800,3800,7600,0,4000
100000,32,4270,0,0,0,0,0,0,0,0,0,0,0
150000,43,6940,6200,6962,9301,9266,6441,6200,6962,9301,9266,6441,6706
150000,33,144761,146271,128105,130555,133985,136151,6005,5005,5005,6005,5005,5005
310000,37,46916,5545,17152,6540,6834,6890,5545,17248,6559,10000,6890,5593
80000,32,60542,61715,60582,61453,61858,61104,3000,2100,2349,2200,2200,2200
130000,30,780,780,390,0,780,0,390,0,0,780,0,0
230000,46,3503,3354,858,5505,2263,10352,3970,858,5505,2263,10352,13000
260000,37,3000,150,-850,300,-832,-832,150,0,1000,0,0,0
60000,27,21387,22416,23444,26038,28607,27997,1378,1406,3000,3000,0,923
170000,30,132283,121009,136552,132655,134140,115892,6000,19078,0,5000,5000,4500
110000,33,9495,12633,88334,53978,23687,26567,4018,80004,1500,12013,7000,2000
90000,32,85997,83779,88577,86365,91105,89347,0,7200,0,6200,24,3300
150000,29,0,231,0,0,0,0,231,0,0,0,0,685
20000,25,390,390,1128,19780,0,0,390,1128,19780,0,0,0
50000,29,5804,6855,6599,6577,7120,6857,1300,0,236,650,0,810
500000,35,3938,82385,88195,52253,38743,27833,82392,10339,20089,5105,10138,28426
300000,33,11613,12893,10841,11900,0,0,1513,1000,1059,0,0,51167
180000,39,46202,47359,48316,28220,29260,30173,2200,2111,1015,1500,1400,5350
30000,22,25147,28747,28029,27120,26154,25940,4311,0,0,0,0,0
80000,28,58784,55209,56626,56387,15980,1134,1970,2300,1352,700,1134,48
220000,37,185955,181587,186054,188465,192758,196493,0,9000,7000,7500,7100,7500
310000,28,37085,23506,12191,13775,12377,34458,3817,1000,13775,12377,34458,1269
50000,22,1470,627,14596,19323,19728,20142,627,14596,5000,716,742,404
400000,31,9123,7496,7558,6877,4880,6728,1500,1500,1000,1000,3000,3000
360000,29,357,3050,9118,19183,36842,10621,3050,9118,11000,30000,428,3166
430000,48,32263,32802,25645,25045,25568,26144,1794,2399,884,914,987,869
50000,24,18684,19690,21021,22067,22896,23873,1323,1654,1700,1500,1500,1000
200000,48,657,0,2080,3567,0,1731,0,2080,3567,0,1731,1081
500000,41,5094,5626,1715,-285,1715,1395,6000,1715,0,2000,0,0
150000,37,100390,108784,110405,106317,30906,31457,11600,4800,0,1240,1200,1200
180000,28,2096,3775,5570,4722,8643,7783,1721,2005,31,5000,1000,5000
90000,39,27764,27690,27593,25833,25318,22684,1500,1500,1500,1500,0,1755
20000,44,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0
100000,30,98094,101614,101072,105252,102742,100884,6000,1900,6686,0,0,0
110000,43,108616,114854,105275,107561,105502,103813,9600,0,4000,3765,4000,4200
210000,36,931,2562,736,270,-466,1798,2570,0,270,0,3000,0
340000,35,-6,-6,-6,-6,-6,-6,0,0,0,0,0,0
320000,25,66497,68327,68759,69746,70040,71076,3084,3007,3031,2367,2450,2432
80000,23,53261,38091,19744,14556,0,1460,4500,2011,3105,0,1460,0
290000,34,0,0,4524,8440,10300,0,0,4524,4000,2000,0,0
130000,26,110922,113974,126194,17832,-3000,0,5000,15066,5007,0,3000,825
30000,24,14597,15614,18246,17660,17768,18151,1568,3200,0,700,670,1500
20000,22,19512,17692,19136,20080,17366,17128,0,1736,1618,902,1000,869
80000,26,67798,69206,70057,71886,73724,75498,3100,2600,3000,3000,3000,6500
220000,33,204205,210183,212877,189161,180715,171449,20000,10000,8140,8000,7000,10000
50000,54,42659,35552,31512,25361,26946,28492,1500,2000,2000,2000,2000,1000
380000,41,415735,400246,384705,383332,381423,377466,0,0,15135,13212,13529,15212
50000,25,7180,6922,7849,8018,8884,8593,0,1200,300,1000,0,1000
20000,35,19600,19694,19945,20051,19472,19830,1312,1363,1249,1000,2000,1000
430000,29,2548,12020,2539,2250,0,2580,12082,2539,2250,0,2580,171
120000,29,6385,9262,11793,11307,14102,15871,3000,2691,0,3000,2000,0
420000,44,13620,13002,9180,13965,10245,20199,2000,5000,5000,5000,10000,10000
360000,30,2500,0,0,0,0,0,0,0,0,0,0,0
100000,52,73904,73249,12327,10793,5309,900,2781,2101,216,0,900,500
360000,31,17582,0,0,0,0,0,0,0,0,0,0,0
360000,29,229928,32890,-10,-10,2150,0,4905,0,0,2160,0,0
80000,45,74081,72329,74409,78180,76831,79570,0,3300,5600,0,4000,4000
330000,39,377779,372355,365250,358145,352121,346216,0,0,0,0,0,0
100000,28,316,316,316,316,2588,782,316,316,316,2588,1098,0
210000,52,5723,3386,8964,2241,2241,2241,1237,4482,0,2241,2241,2241
240000,44,188307,179988,184976,188934,196884,199267,6600,8000,7000,11000,7181,7236
100000,30,736,1237,40476,41408,36362,34213,1237,43757,2005,1500,2000,2000
240000,27,81861,81446,82907,84832,87123,85363,15000,4000,4000,4000,3000,3000
200000,33,181542,173731,152447,119730,122537,109504,7100,5354,4363,4816,4381,3330
160000,59,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443
50000,42,44637,40976,40134,16764,15215,16733,1880,1299,3007,1450,3000,3000
200000,36,588,608,4695,2008,164,3383,608,4695,2008,164,3383,4331
500000,32,405490,417191,429469,431426,440026,449026,20000,19000,12000,9000,9000,443001
200000,58,105836,108055,110258,112451,115090,117064,3923,4001,4025,4451,4167,3527
80000,39,0,174,2071,2036,840,1081,174,2071,150,0,931,0
500000,46,11100,16966,10000,14218,62208,83611,16966,10000,14218,62500,83611,61880
200000,30,96152,102512,116813,125616,115314,114153,8000,16020,13000,7012,5000,8000
80000,34,71435,72886,74678,74080,75251,77040,2642,3000,3274,3000,3000,3100
80000,65,82074,80260,82116,80299,81416,81617,3470,3750,3520,3069,3271,3262
180000,35,7210,370,8479,792,3826,1997,370,8875,792,3826,1997,396
200000,33,47132,27179,13457,-387,-387,-387,1917,1000,0,0,0,0
10000,46,5997,5753,9629,9328,11411,10652,0,4000,0,2395,0,0
150000,28,22943,18989,19961,16549,14227,15380,1335,1307,1178,1500,1500,1000
200000,51,206,2522,1261,0,1261,-1261,2522,1261,0,1261,0,5242
50000,41,36329,36711,28415,18459,16077,12428,3406,0,640,660,296,60
80000,42,43045,43024,9821,600,53900,55000,1301,5098,600,53900,1100,10000
170000,30,38903,37979,37069,37960,38796,39267,5144,0,1508,1600,1264,1391
80000,40,75768,78069,79196,25722,26261,26784,3500,2934,897,929,935,984
360000,46,600,2462,2274,0,0,0,2462,0,0,0,0,0
180000,36,326,326,326,326,326,326,326,326,326,326,326,326
160000,50,1902,14706,706,706,316,1096,14846,1096,706,316,1096,316
300000,43,36062,37055,38354,39634,21597,481,1897,2196,2476,3439,0,1248
110000,26,111306,111038,87820,67259,50007,51202,3931,2885,2212,1789,2000,2000
430000,30,31423,3650,44671,81979,9120,85407,3650,44671,82555,9120,85407,14261
50000,41,21638,21008,20388,21092,21511,21964,0,0,1350,769,799,1000
30000,23,30558,30363,29077,30029,26366,28916,1500,1600,1500,1000,3000,0
20000,56,11471,12188,15074,14426,14526,15026,1214,3100,0,500,500,0
100000,38,87181,84668,83898,77260,68173,66682,4017,7121,94,2408,2513,2716
220000,39,0,0,0,0,0,0,0,0,0,0,0,0
80000,25,832,416,832,416,832,416,0,832,0,832,0,416
180000,28,9853,18399,29973,42347,-53,10653,10732,22119,17012,0,10706,9659
30000,39,28628,29160,21075,17257,15874,9514,2003,2400,1200,317,190,0
100000,37,7642,0,0,0,0,0,0,0,0,0,0,0
130000,30,780,0,390,540,540,636,0,390,540,540,636,3636
20000,30,19027,19656,18781,20632,20042,20090,1279,3000,6668,468,507,5582
180000,38,141510,144439,146529,151106,153900,0,6700,6000,7000,6900,0,0
70000,47,27847,29073,34578,33723,35156,37370,2000,6000,0,2000,2784,0
240000,38,2500,0,0,0,0,0,0,0,0,0,0,0
20000,22,12476,14951,14426,16471,15909,17151,3000,0,2600,0,1500,0
150000,40,40548,41597,42405,43498,44596,45700,2000,1800,1800,1800,2000,1800
50000,26,46415,38226,31924,19682,19989,20452,1672,1699,1600,901,1500,7
80000,45,26637,26437,26686,28372,28345,27279,1490,2000,2000,3000,5000,865
50000,28,430,0,46257,45975,1300,43987,0,46257,2200,1300,43987,1386
80000,27,40612,41934,43261,44537,45794,47893,2000,2000,2000,2000,3000,4000
30000,44,33382,34547,35100,32859,32041,31262,2000,1500,0,1112,1175,2200
570000,31,26775,28753,48474,42377,41302,1666,15004,25000,1302,1000,1666,3778
230000,51,213457,226037,213682,219016,172407,163690,17000,10000,10000,10000,10000,10000
120000,26,1379,9839,4390,850,850,831,9000,4390,0,0,831,6000
230000,29,237332,236068,236702,236309,237399,229421,8000,10000,9000,9000,0,9100
160000,43,238,0,237,-300,300,150,0,237,0,600,0,234
170000,42,0,1690,0,0,0,4750,1690,0,0,0,4750,0
50000,26,0,0,0,0,0,0,0,0,0,0,0,0
20000,25,17950,17330,18560,14509,17972,15352,2000,2000,1000,6000,1000,3000
30000,21,28884,25277,25289,25971,25350,5082,2091,1600,1600,301,102,40
120000,34,3755,0,0,0,0,0,0,0,0,0,0,0
50000,55,23605,27856,16386,15511,15664,19761,5856,3386,5411,5664,5761,3866
130000,39,1755,1890,735,1575,316,5039,1890,0,1575,316,5039,1156
110000,35,103750,102437,97005,83998,79376,79816,3759,3409,2905,2778,2862,3500
20000,28,12031,13446,0,0,0,0,5000,0,0,0,0,612
20000,22,16001,12622,13221,13130,14034,14906,1212,1201,500,1500,1500,1000
150000,26,4181,25988,3177,49174,11823,669,26034,3182,49174,11823,669,1534
50000,26,31392,32976,34154,33311,35246,34548,2400,2000,0,2800,0,3100
200000,41,1075,11201,1383,976,1126,563,11000,980,0,563,0,413
500000,53,1453,961,159,720,3157,2336,961,159,720,3160,2336,1033
300000,43,0,0,0,0,0,0,0,0,0,0,0,0
160000,32,390,390,1560,1170,780,390,390,1560,0,0,0,390
180000,51,513,396,396,396,396,396,396,396,396,396,396,792
180000,26,396,396,396,396,396,396,396,396,396,396,396,396
80000,24,68250,68817,71181,68997,70364,71842,3000,3500,3000,2503,2596,3000
200000,49,950,950,950,950,0,1900,950,950,950,0,1900,950
430000,34,5149,4588,11164,1531,9848,10178,4600,11220,1531,9902,10202,5926
50000,47,32547,33481,26775,0,0,0,1582,1800,0,0,0,0
80000,24,70411,75874,76710,74792,79636,77757,6657,2629,0,6000,0,3000
20000,24,15570,16996,18414,19843,19643,3300,2000,2000,2200,0,100,0
340000,35,292302,88857,92068,91367,89601,86899,3904,4708,3163,3209,3102,3194
240000,34,228,23282,48595,37573,26296,15788,23295,49000,37573,26296,7000,46495
360000,27,79837,27456,68117,39105,54456,46153,27465,50154,39105,54456,46153,40000
130000,46,15393,16624,18932,22001,3403,3859,1593,3000,4000,0,3860,249
30000,25,26815,27990,29224,26692,18466,29824,2000,2000,1527,1600,1000,1000
400000,40,0,0,0,0,0,0,0,0,0,0,0,0
400000,39,58126,10446,5299,8841,18612,6115,31,5316,8858,18769,6115,11000
50000,25,47727,45926,47095,49485,49083,45187,2100,2200,3500,2000,0,5151
20000,24,11893,12906,12902,12398,13297,12934,1500,500,0,1100,0,1500
20000,22,19568,19420,15535,1434,500,0,4641,1019,900,0,1500,0
130000,48,11926,18095,5552,3038,11094,8670,10840,3,3041,11202,8671,6485
180000,43,8657,6847,18762,22928,3129,2398,6847,18762,22928,0,2398,23149
210000,41,59071,58830,364,-649,-649,-649,2000,17864,569,0,0,1000
10000,21,7691,8107,8036,8099,0,0,1192,1000,162,0,0,0
230000,30,3948,5899,4080,1935,1656,2351,5899,4080,0,1656,2351,3312
50000,34,24636,25064,51224,26230,18755,19227,1500,2300,2800,1000,1150,1000
500000,51,8864,1462,18653,45391,1460,580,1462,18661,45402,1460,580,1588
30000,49,390,1358,578,340,-50,-440,1936,0,340,0,0,0
240000,30,0,0,0,0,0,0,0,0,0,0,0,0
150000,38,139005,135350,148041,143259,142519,142162,0,15000,0,5099,5472,5000
130000,25,45134,52180,49874,52000,53590,54606,9000,0,5000,4000,3000,3500
50000,26,33428,34385,35796,-229,-229,-229,1800,2100,0,0,0,0
230000,41,24477,23722,4791,3516,7475,5352,23722,4791,3516,7475,5352,2120
190000,26,204297,106428,109736,111487,114878,118541,6355,6500,5000,5117,5644,4767
270000,33,12091,0,6743,338,0,432,0,6743,338,0,432,3042
430000,35,5454,2316,12457,26522,28951,11057,2328,12799,27888,29023,12,2929
210000,30,1993,2722,2753,291,582,291,1062,1000,0,582,0,2682
50000,36,81793,84360,89215,93908,14308,14808,2682,5000,5000,1000,500,302
30000,34,24380,17858,19563,20929,21280,21724,2000,2000,2000,1000,787,1133
230000,29,113736,99346,83649,46513,35306,36217,4028,3000,2000,2000,1500,2000
250000,49,260260,262132,240448,186817,185488,184091,13000,0,6672,7000,7000,9000
380000,40,4366,2566,4174,-192,15011,12990,2566,4174,192,16350,2000,55500
210000,36,143225,142996,144415,148190,147993,131629,6483,5082,6000,5900,4544,4700
50000,22,46687,47831,48764,47109,39415,39920,1896,1829,1924,1308,1480,1171
50000,24,5784,3392,2182,0,2092,-2272,0,1000,0,2092,0,0
260000,30,0,0,0,0,0,36150,0,0,0,0,36150,0
30000,27,12897,13484,6655,6618,0,0,2011,2211,2101,148,0,0
230000,66,0,0,0,0,0,0,0,0,0,0,0,142
50000,37,28731,27985,29000,29731,30400,33427,0,1482,1213,1300,3703,0
70000,33,71230,65305,50178,29969,30081,29380,2500,3108,2000,1048,1095,940
30000,23,28420,27929,28920,27997,28378,29321,1482,1703,1001,1500,1845,1001
240000,35,0,11901,5736,1000,650,7574,11901,5758,0,150,7424,0
500000,45,6197,4934,6783,11507,4883,5897,4969,6802,11523,14,5914,7622
20000,36,17216,17541,18300,19100,2200,0,900,1200,1000,100,0,0
180000,30,143900,0,0,0,0,0,10000,0,0,0,0,0
500000,29,5024,798,5921,2381,823,801,802,5950,2392,827,805,30435
80000,54,105365,108702,108486,94119,18809,40619,5030,2698,2172,376,40619,25311
200000,39,0,21801,62433,-82,16550,5239,21801,42745,0,16632,5265,0
50000,27,27314,28353,30299,33760,0,0,1500,3000,4000,0,0,0
260000,34,324,826,326,326,326,476,828,326,326,326,476,326
160000,37,99793,101325,98706,90457,90588,92533,4300,0,4200,3238,3400,3550
80000,25,34984,37853,36230,37235,38575,39590,3015,1155,1940,1500,1174,1300
50000,38,50174,32012,34274,38668,40416,20355,3000,3000,5000,2000,3000,1200
80000,35,70002,71389,73788,74463,72834,74190,3100,4204,2790,0,3043,2625
70000,40,69341,19472,22066,23515,10990,0,2000,3000,2000,3000,0,150
350000,45,291,291,291,291,291,291,291,291,291,291,291,291
90000,32,6546,1485,25558,1443,1677,1480,1498,25572,1443,257,0,58
90000,36,7752,9112,10306,11328,12036,14329,1500,1500,1500,1200,2500,0
500000,33,3933,5924,39167,4683,7222,35746,5954,39373,4706,7259,35924,5750
500000,31,39291,29122,26639,22828,21293,17544,1700,1174,1007,1013,1018,264
